video_id,date,days_since_post,play_count,like_count,comment_count,share_count,collect_count,download_count,whatsapp_share_count
7384086821132717358,2024-06-24,0,105696,6249,23,1113,1737,59,5
7384086821132717358,2024-06-25,1,330084,25291,71,3689,6421,214,25
7384086821132717358,2024-06-26,2,390753,32925,93,4476,8082,272,30
7384086821132717358,2024-06-27,3,464862,45741,137,5756,10699,358,33
7384086821132717358,2024-06-28,4,475386,46896,143,5907,10926,366,33
7384086821132717358,2024-06-29,5,478085,47109,143,5936,10987,368,34
7384175589206265118,2024-06-24,0,138,7,0,0,0,0,0
7384175589206265118,2024-06-25,1,323,16,0,0,0,0,0
7384175589206265118,2024-06-26,2,388,17,0,0,0,0,0
7384175589206265118,2024-06-27,3,447,18,0,0,1,0,0
7384175589206265118,2024-06-28,4,492,19,0,0,1,0,0
7384175589206265118,2024-06-29,5,557,19,0,0,2,0,0
7384177529092951338,2024-06-24,0,10524,1388,70,52,55,1,0
7384177529092951338,2024-06-25,1,11045,1449,73,54,55,1,0
7384177529092951338,2024-06-26,2,11290,1465,74,54,55,1,0
7384177529092951338,2024-06-27,3,11430,1475,74,54,55,1,0
7384177529092951338,2024-06-28,4,11610,1490,77,54,56,1,0
7384177529092951338,2024-06-29,5,11743,1506,77,54,58,1,0
7384193780057984287,2024-06-24,0,273,36,1,0,6,0,0
7384193780057984287,2024-06-25,1,356,41,2,0,6,0,0
7384193780057984287,2024-06-26,2,378,42,3,0,6,0,0
7384193780057984287,2024-06-27,3,397,42,3,0,6,0,0
7384193780057984287,2024-06-28,4,410,42,3,0,6,0,0
7384193780057984287,2024-06-29,5,423,42,3,0,6,0,0
7384193851700956447,2024-06-24,0,541,16,0,2,1,0,1
7384193851700956447,2024-06-25,1,1414,32,0,5,3,0,1
7384193851700956447,2024-06-26,2,1959,36,0,9,4,1,1
7384193851700956447,2024-06-27,3,2258,38,0,9,5,1,1
7384193851700956447,2024-06-28,4,2467,42,0,11,6,1,1
7384193851700956447,2024-06-29,5,2697,45,0,11,6,1,1
7384193925248191790,2024-06-24,0,248,38,3,1,2,1,0
7384193925248191790,2024-06-25,1,417,72,4,1,7,1,0
7384193925248191790,2024-06-26,2,466,81,4,1,7,1,0
7384193925248191790,2024-06-27,3,487,83,4,1,7,1,0
7384193925248191790,2024-06-28,4,496,84,4,1,7,1,0
7384193925248191790,2024-06-29,5,511,86,4,1,7,1,0
7384194149152525614,2024-06-24,0,141,15,2,0,0,0,0
7384194149152525614,2024-06-25,1,275,24,2,0,0,0,0
7384194149152525614,2024-06-26,2,280,25,2,0,0,0,0
7384194149152525614,2024-06-27,3,285,25,2,0,0,0,0
7384194149152525614,2024-06-28,4,289,25,2,0,0,0,0
7384194149152525614,2024-06-29,5,291,25,2,0,0,0,0
7384194290215292190,2024-06-24,0,193,3,0,0,0,0,0
7384194290215292190,2024-06-25,1,264,7,0,0,0,0,0
7384194290215292190,2024-06-26,2,292,7,0,0,0,1,0
7384194290215292190,2024-06-27,3,304,8,0,0,0,1,0
7384194290215292190,2024-06-28,4,322,9,0,0,0,1,0
7384194290215292190,2024-06-29,5,331,10,0,0,0,1,0
7384194342728043818,2024-06-24,0,3388,98,4,1,4,0,0
7384194342728043818,2024-06-25,1,20530,799,25,14,43,3,0
7384194342728043818,2024-06-26,2,24060,877,29,17,49,3,0
7384194342728043818,2024-06-27,3,25736,889,29,18,51,3,0
7384194342728043818,2024-06-28,4,26703,901,29,19,52,3,0
7384194342728043818,2024-06-29,5,27257,905,29,19,52,3,0
7384194754822655278,2024-06-24,0,143,8,2,0,0,0,0
7384194754822655278,2024-06-25,1,294,23,5,0,2,0,0
7384194754822655278,2024-06-26,2,306,24,6,0,2,0,0
7384194754822655278,2024-06-27,3,308,24,6,0,2,0,0
7384194754822655278,2024-06-28,4,311,24,6,0,2,0,0
7384194754822655278,2024-06-29,5,313,24,6,0,2,0,0
7384194877762080046,2024-06-24,0,222,1,0,0,0,0,0
7384194877762080046,2024-06-25,1,275,3,0,0,0,0,0
7384194877762080046,2024-06-26,2,292,5,0,0,1,0,0
7384194877762080046,2024-06-27,3,296,5,0,0,1,0,0
7384194877762080046,2024-06-28,4,305,6,0,0,1,0,0
7384194877762080046,2024-06-29,5,312,6,0,0,1,0,0
7384195298324696350,2024-06-24,0,123,1,0,0,0,0,0
7384195298324696350,2024-06-25,1,223,2,0,0,0,0,0
7384195298324696350,2024-06-26,2,226,4,0,0,0,0,0
7384195298324696350,2024-06-27,3,228,4,0,0,0,0,0
7384195298324696350,2024-06-28,4,228,4,0,0,0,0,0
7384195298324696350,2024-06-29,5,228,4,0,0,0,0,0
7384195897116216619,2024-06-24,0,311,20,2,0,0,0,0
7384195897116216619,2024-06-25,1,1147,54,4,2,3,1,0
7384195897116216619,2024-06-26,2,1614,70,5,2,3,1,0
7384195897116216619,2024-06-27,3,1999,78,5,3,4,1,0
7384195897116216619,2024-06-28,4,2534,91,5,3,4,1,0
7384195897116216619,2024-06-29,5,2854,93,5,5,4,1,1
7384195968553504046,2024-06-24,0,270,36,1,0,0,0,0
7384195968553504046,2024-06-25,1,413,58,1,0,2,0,0
7384195968553504046,2024-06-26,2,440,61,1,0,2,0,0
7384195968553504046,2024-06-27,3,460,62,1,0,2,0,0
7384195968553504046,2024-06-28,4,473,63,1,0,2,0,0
7384195968553504046,2024-06-29,5,485,63,1,0,2,0,0
7384197193470676266,2024-06-24,0,615,59,1,2,6,0,0
7384197193470676266,2024-06-25,1,2284,120,3,4,15,1,0
7384197193470676266,2024-06-26,2,3138,135,4,5,17,1,0
7384197193470676266,2024-06-27,3,3646,157,4,6,25,1,0
7384197193470676266,2024-06-28,4,4027,172,4,12,26,1,0
7384197193470676266,2024-06-29,5,4642,199,4,13,28,1,0
7384197514477538591,2024-06-24,0,51,3,0,0,1,0,0
7384197514477538591,2024-06-25,1,160,5,0,0,1,0,0
7384197514477538591,2024-06-26,2,168,6,1,0,2,0,0
7384197514477538591,2024-06-27,3,170,6,1,0,2,0,0
7384197514477538591,2024-06-28,4,172,7,1,0,2,0,0
7384197514477538591,2024-06-29,5,173,7,1,0,2,0,0
7384197605859003694,2024-06-24,0,707,78,0,0,0,1,0
7384197605859003694,2024-06-25,1,6461,161,3,2,9,1,0
7384197605859003694,2024-06-26,2,10924,200,5,2,12,1,0
7384197605859003694,2024-06-27,3,13086,209,5,2,12,1,0
7384197605859003694,2024-06-28,4,14862,213,5,2,13,1,0
7384197605859003694,2024-06-29,5,15875,216,7,2,15,1,0
7384199551239900447,2024-06-24,0,244,7,0,0,0,0,0
7384199551239900447,2024-06-25,1,331,12,0,0,0,1,0
7384199551239900447,2024-06-26,2,703,14,1,0,0,1,0
7384199551239900447,2024-06-27,3,8504,18,2,0,0,1,0
7384199551239900447,2024-06-28,4,8513,19,2,0,0,1,0
7384199551239900447,2024-06-29,5,8520,21,2,0,0,1,0
7384199681447857450,2024-06-24,0,4610,548,14,12,12,1,0
7384199681447857450,2024-06-25,1,26750,2919,48,73,52,4,4
7384199681447857450,2024-06-26,2,29902,3104,53,76,55,4,4
7384199681447857450,2024-06-27,3,31309,3174,55,78,55,4,4
7384199681447857450,2024-06-28,4,31881,3207,55,78,56,4,4
7384199681447857450,2024-06-29,5,32294,3225,55,79,56,4,4
7384200334689848622,2024-06-24,0,55,3,0,0,0,0,0
7384200334689848622,2024-06-25,1,260,22,0,0,1,0,0
7384200334689848622,2024-06-26,2,273,24,0,0,1,0,0
7384200334689848622,2024-06-27,3,277,24,0,0,1,0,0
7384200334689848622,2024-06-28,4,285,25,0,0,1,0,0
7384200334689848622,2024-06-29,5,297,25,0,0,1,0,0
7384200337768336682,2024-06-24,0,271,21,2,1,0,0,0
7384200337768336682,2024-06-25,1,597,41,5,1,2,0,0
7384200337768336682,2024-06-26,2,735,45,5,1,3,0,0
7384200337768336682,2024-06-27,3,835,49,5,1,3,0,0
7384200337768336682,2024-06-28,4,889,49,5,1,3,0,0
7384200337768336682,2024-06-29,5,931,49,5,1,3,0,0
7384200797862579498,2024-06-24,0,147,13,8,1,0,0,0
7384200797862579498,2024-06-25,1,314,35,13,1,0,0,0
7384200797862579498,2024-06-26,2,354,38,13,1,0,0,0
7384200797862579498,2024-06-27,3,362,39,13,1,0,0,0
7384200797862579498,2024-06-28,4,366,39,13,1,0,0,0
7384200797862579498,2024-06-29,5,375,40,13,1,0,0,0
7384201038145850667,2024-06-24,0,49,3,0,0,1,0,0
7384201038145850667,2024-06-25,1,117,7,0,0,2,0,0
7384201038145850667,2024-06-26,2,135,7,0,0,2,0,0
7384201038145850667,2024-06-27,3,154,8,0,0,2,0,0
7384201038145850667,2024-06-28,4,155,9,0,0,2,0,0
7384201038145850667,2024-06-29,5,159,9,0,0,2,0,0
7384201316735683883,2024-06-25,1,8777,796,41,6,19,0,0
7384201316735683883,2024-06-26,2,13568,1072,44,6,28,2,0
7384201316735683883,2024-06-27,3,15508,1155,44,6,27,2,0
7384201316735683883,2024-06-28,4,17227,1192,44,6,27,2,0
7384201316735683883,2024-06-29,5,18301,1211,44,6,28,3,0
7384203454098476330,2024-06-24,0,95,0,0,0,0,0,0
7384203454098476330,2024-06-25,1,194,2,0,0,0,0,0
7384203454098476330,2024-06-26,2,194,2,0,0,0,0,0
7384203454098476330,2024-06-27,3,194,2,0,0,0,0,0
7384203454098476330,2024-06-28,4,194,2,0,0,0,0,0
7384203454098476330,2024-06-29,5,196,2,0,0,0,0,0
7384204187757727007,2024-06-24,0,51,5,0,0,0,0,0
7384204187757727007,2024-06-25,1,331,35,13,1,0,0,0
7384204187757727007,2024-06-26,2,348,38,18,3,0,0,0
7384204187757727007,2024-06-27,3,354,38,18,3,0,0,0
7384204187757727007,2024-06-28,4,358,38,18,3,0,0,0
7384204187757727007,2024-06-29,5,366,39,20,3,0,0,0
7384205838946159902,2024-06-24,0,498,51,11,0,4,0,0
7384205838946159902,2024-06-25,1,3026,237,26,23,43,4,0
7384205838946159902,2024-06-26,2,3554,279,27,27,51,5,0
7384205838946159902,2024-06-27,3,3726,293,30,27,53,5,0
7384205838946159902,2024-06-28,4,3741,293,30,27,52,5,0
7384205838946159902,2024-06-29,5,3758,293,30,27,53,5,0
7384205914791841054,2024-06-24,0,373,51,3,0,4,0,0
7384205914791841054,2024-06-25,1,1030,174,12,0,6,0,0
7384205914791841054,2024-06-26,2,1066,178,12,0,6,0,0
7384205914791841054,2024-06-27,3,1084,179,12,0,6,0,0
7384205914791841054,2024-06-28,4,1094,179,12,0,6,0,0
7384205914791841054,2024-06-29,5,1102,179,12,0,6,0,0
7384206382179831070,2024-06-25,1,272,20,3,1,0,0,0
7384206382179831070,2024-06-26,2,287,22,3,1,0,0,0
7384206382179831070,2024-06-27,3,297,22,3,1,0,0,0
7384206382179831070,2024-06-28,4,304,22,3,1,0,0,0
7384206382179831070,2024-06-29,5,306,22,3,1,0,0,0
7384207738194152735,2024-06-25,1,66081,6228,22,14,123,1,0
7384207738194152735,2024-06-26,2,84982,7472,24,22,150,4,0
7384207738194152735,2024-06-27,3,98603,8275,26,23,166,4,1
7384207738194152735,2024-06-28,4,106715,8862,27,24,175,4,1
7384207738194152735,2024-06-29,5,111378,9146,28,24,182,4,1
7384207809992248606,2024-06-24,0,247,23,1,0,0,0,0
7384207809992248606,2024-06-25,1,275,26,1,0,0,0,0
7384207809992248606,2024-06-26,2,281,27,1,0,0,0,0
7384207809992248606,2024-06-27,3,284,28,1,0,0,0,0
7384207809992248606,2024-06-28,4,284,28,1,0,0,0,0
7384207809992248606,2024-06-29,5,289,28,1,0,0,0,0
7384207980855676190,2024-06-25,1,5323,618,2,3,20,1,0
7384207980855676190,2024-06-26,2,7537,777,4,4,26,1,0
7384207980855676190,2024-06-27,3,9037,894,5,5,33,1,0
7384207980855676190,2024-06-28,4,10299,975,5,5,39,1,0
7384207980855676190,2024-06-29,5,11773,1052,5,5,44,1,0
7384208099479063854,2024-06-24,0,280,3,0,0,0,0,0
7384208099479063854,2024-06-25,1,303,3,0,0,0,0,0
7384208099479063854,2024-06-26,2,306,3,0,0,0,0,0
7384208099479063854,2024-06-27,3,311,3,0,0,0,0,0
7384208099479063854,2024-06-28,4,315,3,0,0,0,0,0
7384208099479063854,2024-06-29,5,317,3,0,0,0,0,0
7384208845876301086,2024-06-25,1,23463,3920,86,333,424,14,1
7384208845876301086,2024-06-26,2,31261,5138,109,407,570,21,1
7384208845876301086,2024-06-27,3,37975,5929,119,491,653,27,1
7384208845876301086,2024-06-28,4,43593,6547,122,544,726,32,1
7384208845876301086,2024-06-29,5,47269,7024,124,588,778,36,1
7384208970774383918,2024-06-25,1,244,7,0,0,0,0,0
7384208970774383918,2024-06-26,2,253,7,0,0,0,0,0
7384208970774383918,2024-06-27,3,258,7,0,0,0,0,0
7384208970774383918,2024-06-28,4,264,7,0,0,0,0,0
7384208970774383918,2024-06-29,5,271,8,0,0,0,0,0
7384210748752366891,2024-06-25,1,3028,166,11,15,36,2,1
7384210748752366891,2024-06-26,2,3503,193,12,17,43,3,1
7384210748752366891,2024-06-27,3,3788,206,12,20,48,3,1
7384210748752366891,2024-06-28,4,3909,213,12,22,50,3,1
7384210748752366891,2024-06-29,5,3987,215,12,23,51,3,1
7384211033591680299,2024-06-24,0,95,1,0,0,0,0,0
7384211033591680299,2024-06-25,1,307,6,0,0,1,0,0
7384211033591680299,2024-06-26,2,323,6,0,0,1,0,0
7384211033591680299,2024-06-27,3,333,6,0,0,1,0,0
7384211033591680299,2024-06-28,4,334,6,0,0,1,0,0
7384211033591680299,2024-06-29,5,341,6,0,0,1,0,0
7384211630726434078,2024-06-24,0,226,2,0,0,0,0,0
7384211630726434078,2024-06-25,1,248,3,1,0,1,0,0
7384211630726434078,2024-06-26,2,249,3,1,0,1,0,0
7384211630726434078,2024-06-27,3,249,3,1,0,1,0,0
7384211630726434078,2024-06-28,4,249,3,1,0,1,0,0
7384211630726434078,2024-06-29,5,250,3,1,0,1,0,0
7384212997520067886,2024-06-24,0,147,6,0,0,0,0,0
7384212997520067886,2024-06-25,1,270,13,0,0,0,0,0
7384212997520067886,2024-06-26,2,273,13,0,0,0,0,0
7384212997520067886,2024-06-27,3,277,13,0,0,0,0,0
7384212997520067886,2024-06-28,4,278,13,0,0,0,0,0
7384212997520067886,2024-06-29,5,282,14,0,0,0,0,0
7384213702624562463,2024-06-25,1,6431,935,22,8,11,2,0
7384213702624562463,2024-06-26,2,9006,1308,25,13,16,3,0
7384213702624562463,2024-06-27,3,11241,1663,26,15,21,3,0
7384213702624562463,2024-06-28,4,13293,1963,27,17,25,4,0
7384213702624562463,2024-06-29,5,14955,2252,29,18,34,4,0
7384214115461451050,2024-06-24,0,84,3,0,0,0,0,0
7384214115461451050,2024-06-25,1,257,22,1,6,2,0,0
7384214115461451050,2024-06-26,2,264,22,1,6,2,0,0
7384214115461451050,2024-06-27,3,273,22,1,6,2,0,0
7384214115461451050,2024-06-28,4,280,23,1,6,2,0,0
7384214115461451050,2024-06-29,5,285,23,1,6,2,0,0
7384214627338636590,2024-06-25,1,346,35,0,1,0,1,0
7384214627338636590,2024-06-26,2,566,39,0,1,0,1,0
7384214627338636590,2024-06-27,3,734,44,0,2,0,1,0
7384214627338636590,2024-06-28,4,879,46,0,2,1,1,0
7384214627338636590,2024-06-29,5,1011,46,0,2,1,1,0
7384215117958892843,2024-06-25,1,4465,381,8,0,32,0,0
7384215117958892843,2024-06-26,2,5663,439,10,0,35,0,0
7384215117958892843,2024-06-27,3,5889,451,11,1,37,0,0
7384215117958892843,2024-06-28,4,5997,453,11,1,37,0,0
7384215117958892843,2024-06-29,5,6065,458,11,1,37,0,0
7384215611330546986,2024-06-25,1,1661,22,1,5,2,0,0
7384215611330546986,2024-06-26,2,1968,29,1,5,2,0,0
7384215611330546986,2024-06-27,3,2421,30,1,5,4,0,0
7384215611330546986,2024-06-28,4,2587,32,1,5,4,0,0
7384215611330546986,2024-06-29,5,2652,32,1,5,4,0,0
7384215709175303467,2024-06-24,0,235,10,4,0,0,0,0
7384215709175303467,2024-06-25,1,285,15,4,0,0,0,0
7384215709175303467,2024-06-26,2,289,15,4,0,0,0,0
7384215709175303467,2024-06-27,3,292,15,4,0,0,0,0
7384215709175303467,2024-06-28,4,297,15,4,0,0,0,0
7384215709175303467,2024-06-29,5,301,16,4,0,0,0,0
7384216118199602474,2024-06-24,0,50,1,0,0,0,0,0
7384216118199602474,2024-06-25,1,211,4,0,0,0,0,0
7384216118199602474,2024-06-26,2,215,4,0,0,0,0,0
7384216118199602474,2024-06-27,3,218,4,0,0,0,0,0
7384216118199602474,2024-06-28,4,220,4,0,0,0,0,0
7384216118199602474,2024-06-29,5,221,4,0,0,0,0,0
7384216187179126059,2024-06-24,0,112,15,0,1,0,0,0
7384216187179126059,2024-06-25,1,454,63,0,2,0,0,0
7384216187179126059,2024-06-26,2,516,71,0,2,0,0,0
7384216187179126059,2024-06-27,3,557,76,0,3,0,0,0
7384216187179126059,2024-06-28,4,580,77,0,3,0,0,0
7384216187179126059,2024-06-29,5,601,78,0,3,0,0,0
7384217445483023658,2024-06-24,0,105,17,1,0,0,0,0
7384217445483023658,2024-06-25,1,362,53,4,0,1,0,0
7384217445483023658,2024-06-26,2,396,56,4,0,1,0,0
7384217445483023658,2024-06-27,3,409,57,4,0,1,0,0
7384217445483023658,2024-06-28,4,435,64,5,0,1,0,0
7384217445483023658,2024-06-29,5,449,68,6,0,1,0,0
7384218523725499694,2024-06-24,0,754,53,3,0,2,0,0
7384218523725499694,2024-06-25,1,1367,85,6,0,2,0,0
7384218523725499694,2024-06-26,2,1672,95,6,0,2,0,0
7384218523725499694,2024-06-27,3,1835,99,6,0,2,0,0
7384218523725499694,2024-06-28,4,1886,99,6,0,2,0,0
7384218523725499694,2024-06-29,5,1940,101,6,0,2,0,0
7384219092259114286,2024-06-24,0,134,16,1,0,0,0,0
7384219092259114286,2024-06-25,1,263,20,3,0,1,0,0
7384219092259114286,2024-06-26,2,279,21,3,0,1,0,0
7384219092259114286,2024-06-27,3,284,21,3,0,1,0,0
7384219092259114286,2024-06-28,4,291,22,5,0,1,0,0
7384219092259114286,2024-06-29,5,291,22,5,0,1,0,0
7384219266125548842,2024-06-25,1,20,1,0,0,0,0,0
7384219266125548842,2024-06-26,2,21,1,0,0,0,0,0
7384219266125548842,2024-06-27,3,27,1,0,0,0,0,0
7384219266125548842,2024-06-28,4,29,2,0,0,0,0,0
7384219266125548842,2024-06-29,5,33,2,0,0,0,0,0
7384220441553931550,2024-06-25,1,2104,48,1,0,2,0,0
7384220441553931550,2024-06-26,2,2317,49,2,1,2,1,0
7384220441553931550,2024-06-27,3,2405,51,2,1,3,1,0
7384220441553931550,2024-06-28,4,2545,51,2,1,3,1,0
7384220441553931550,2024-06-29,5,2610,52,2,1,3,1,0
7384221486589955358,2024-06-25,1,378,37,1,2,6,0,0
7384221486589955358,2024-06-26,2,444,42,1,2,6,0,0
7384221486589955358,2024-06-27,3,473,42,1,2,6,0,0
7384221486589955358,2024-06-28,4,497,44,1,2,6,0,0
7384221486589955358,2024-06-29,5,513,44,1,2,6,0,0
7384221557989641514,2024-06-24,0,13,0,0,0,0,0,0
7384221557989641514,2024-06-25,1,204,0,0,0,0,0,0
7384221557989641514,2024-06-26,2,214,0,0,0,0,0,0
7384221557989641514,2024-06-27,3,219,0,0,0,0,0,0
7384221557989641514,2024-06-28,4,222,0,0,0,0,0,0
7384221557989641514,2024-06-29,5,223,0,0,0,0,0,0
7384222971503643935,2024-06-25,1,401,45,4,0,3,0,0
7384222971503643935,2024-06-26,2,502,54,4,0,4,0,0
7384222971503643935,2024-06-27,3,559,57,4,0,4,0,0
7384222971503643935,2024-06-28,4,588,62,4,0,4,0,0
7384222971503643935,2024-06-29,5,613,66,4,0,4,0,0
7384223731591286058,2024-06-25,1,747,48,2,3,4,0,0
7384223731591286058,2024-06-26,2,850,51,2,3,4,0,0
7384223731591286058,2024-06-27,3,879,53,2,3,4,0,0
7384223731591286058,2024-06-28,4,910,54,2,3,4,0,0
7384223731591286058,2024-06-29,5,934,56,2,3,5,0,0
7384223740738997535,2024-06-25,1,32880,2953,40,14,121,1,0
7384223740738997535,2024-06-26,2,42048,3584,45,15,149,2,0
7384223740738997535,2024-06-27,3,46069,3859,43,17,161,2,0
7384223740738997535,2024-06-28,4,47505,3931,43,17,163,2,0
7384223740738997535,2024-06-29,5,48403,3973,43,18,166,2,0
7384226138840780074,2024-06-24,0,94,5,0,0,0,0,0
7384226138840780074,2024-06-25,1,343,38,0,0,0,0,0
7384226138840780074,2024-06-26,2,359,38,0,0,0,0,0
7384226138840780074,2024-06-27,3,375,38,0,0,0,0,0
7384226138840780074,2024-06-28,4,387,38,0,0,0,0,0
7384226138840780074,2024-06-29,5,399,38,0,0,0,0,0
7384227024564440363,2024-06-25,1,335,48,8,0,1,0,0
7384227024564440363,2024-06-26,2,349,49,8,0,1,0,0
7384227024564440363,2024-06-27,3,353,50,8,0,1,0,0
7384227024564440363,2024-06-28,4,355,50,8,0,1,0,0
7384227024564440363,2024-06-29,5,357,50,8,0,1,0,0
7384227064901127470,2024-06-25,1,350,57,2,0,1,0,0
7384227064901127470,2024-06-26,2,369,59,2,0,1,0,0
7384227064901127470,2024-06-27,3,395,64,2,0,1,0,0
7384227064901127470,2024-06-28,4,399,65,2,0,1,0,0
7384227064901127470,2024-06-29,5,405,65,2,0,1,0,0
7384227331256159531,2024-06-25,1,493,112,32,1,7,0,0
7384227331256159531,2024-06-26,2,599,145,42,1,9,0,0
7384227331256159531,2024-06-27,3,625,153,44,1,9,0,0
7384227331256159531,2024-06-28,4,650,158,46,1,9,0,0
7384227331256159531,2024-06-29,5,660,160,46,1,9,0,0
7384228430893583659,2024-06-25,1,1376,40,2,0,2,1,0
7384228430893583659,2024-06-26,2,1632,42,3,0,2,1,0
7384228430893583659,2024-06-27,3,1834,44,3,1,4,1,0
7384228430893583659,2024-06-28,4,1935,46,4,1,4,1,0
7384228430893583659,2024-06-29,5,2027,46,4,1,4,1,0
7384230286952795434,2024-06-25,1,841,137,3,1,6,1,0
7384230286952795434,2024-06-26,2,999,157,3,1,8,1,0
7384230286952795434,2024-06-27,3,1113,164,3,1,8,1,0
7384230286952795434,2024-06-28,4,1211,173,3,1,10,1,0
7384230286952795434,2024-06-29,5,1272,178,3,1,10,1,0
7384230523780058414,2024-06-24,0,79,0,0,0,0,0,0
7384230523780058414,2024-06-25,1,234,3,0,0,0,0,0
7384230523780058414,2024-06-26,2,238,5,0,0,0,0,0
7384230523780058414,2024-06-27,3,238,5,0,0,0,0,0
7384230523780058414,2024-06-28,4,239,5,0,0,0,0,0
7384230523780058414,2024-06-29,5,241,5,0,0,0,0,0
7384232481605750062,2024-06-25,1,27015,928,130,113,53,5,3
7384232481605750062,2024-06-26,2,32640,1205,179,176,73,5,4
7384232481605750062,2024-06-27,3,33489,1249,180,180,74,5,4
7384232481605750062,2024-06-28,4,34153,1277,183,184,75,5,4
7384232481605750062,2024-06-29,5,34567,1308,185,188,75,5,4
7384232546965409066,2024-06-25,1,543,63,3,0,2,1,0
7384232546965409066,2024-06-26,2,702,70,4,0,2,1,0
7384232546965409066,2024-06-27,3,857,78,4,0,3,1,0
7384232546965409066,2024-06-28,4,1003,80,4,0,3,1,0
7384232546965409066,2024-06-29,5,1117,82,4,0,3,1,0
7384232957243821354,2024-06-25,1,2606,236,0,3,3,0,0
7384232957243821354,2024-06-26,2,3504,277,0,4,7,0,0
7384232957243821354,2024-06-27,3,3867,297,0,4,7,0,0
7384232957243821354,2024-06-28,4,4091,303,0,4,9,0,0
7384232957243821354,2024-06-29,5,4254,309,0,4,10,0,0
7384233314116291883,2024-06-25,1,635,80,2,0,2,1,0
7384233314116291883,2024-06-26,2,905,92,2,0,3,1,0
7384233314116291883,2024-06-27,3,968,94,2,0,3,1,0
7384233314116291883,2024-06-28,4,1000,95,2,0,4,1,0
7384233314116291883,2024-06-29,5,1023,95,2,0,4,1,0
7384234812720106794,2024-06-25,1,5600,622,7,31,49,2,0
7384234812720106794,2024-06-26,2,7269,770,8,41,60,4,0
7384234812720106794,2024-06-27,3,8985,927,12,49,72,5,0
7384234812720106794,2024-06-28,4,10213,1063,13,56,88,6,0
7384234812720106794,2024-06-29,5,11241,1143,15,61,102,6,0
7384235510518025514,2024-06-24,0,71,4,0,0,0,0,0
7384235510518025514,2024-06-25,1,295,19,3,0,1,0,0
7384235510518025514,2024-06-26,2,328,22,6,0,1,0,0
7384235510518025514,2024-06-27,3,347,24,6,0,1,0,0
7384235510518025514,2024-06-28,4,359,26,6,0,1,0,0
7384235510518025514,2024-06-29,5,375,26,6,0,1,0,0
7384236102875368735,2024-06-25,1,85069,9273,39,11,47,0,0
7384236102875368735,2024-06-26,2,99618,10792,42,14,52,0,0
7384236102875368735,2024-06-27,3,104855,11337,44,14,54,0,0
7384236102875368735,2024-06-28,4,110655,11559,44,14,56,0,0
7384236102875368735,2024-06-29,5,118077,12114,44,14,58,0,0
7384236196718857515,2024-06-25,1,471,55,0,11,1,0,0
7384236196718857515,2024-06-26,2,487,55,0,11,1,0,0
7384236196718857515,2024-06-27,3,494,55,0,11,1,0,0
7384236196718857515,2024-06-28,4,504,57,0,15,2,0,0
7384236196718857515,2024-06-29,5,510,59,0,15,2,0,0
7384236956529724718,2024-06-24,0,67,3,2,0,0,0,0
7384236956529724718,2024-06-25,1,270,18,2,1,0,0,0
7384236956529724718,2024-06-26,2,289,20,2,1,0,0,0
7384236956529724718,2024-06-27,3,322,21,2,1,0,0,0
7384236956529724718,2024-06-28,4,352,22,2,1,0,0,0
7384236956529724718,2024-06-29,5,371,23,2,1,0,0,0
7384237195110157614,2024-06-25,1,425,34,3,2,2,0,0
7384237195110157614,2024-06-26,2,484,36,3,2,2,0,0
7384237195110157614,2024-06-27,3,507,36,3,2,2,0,0
7384237195110157614,2024-06-28,4,518,36,3,2,2,0,0
7384237195110157614,2024-06-29,5,524,36,3,2,2,0,0
7384238299348618526,2024-06-24,0,99,0,0,0,0,0,0
7384238299348618526,2024-06-25,1,248,8,0,0,0,0,0
7384238299348618526,2024-06-26,2,249,8,0,0,0,0,0
7384238299348618526,2024-06-27,3,252,9,0,0,0,0,0
7384238299348618526,2024-06-28,4,254,9,0,0,0,0,0
7384238299348618526,2024-06-29,5,255,9,0,0,0,0,0
7384240278447623454,2024-06-25,1,58273,9463,44,55,86,4,0
7384240278447623454,2024-06-26,2,69346,11194,51,59,101,6,0
7384240278447623454,2024-06-27,3,72815,11758,51,60,106,6,0
7384240278447623454,2024-06-28,4,79251,12123,51,65,112,6,0
7384240278447623454,2024-06-29,5,86780,12946,53,73,123,7,0
7384240349784345898,2024-06-24,0,134,13,3,1,0,0,0
7384240349784345898,2024-06-25,1,268,37,13,1,1,1,0
7384240349784345898,2024-06-26,2,297,39,13,1,1,1,0
7384240349784345898,2024-06-27,3,304,39,13,2,1,1,0
7384240349784345898,2024-06-28,4,315,39,13,2,1,1,0
7384240349784345898,2024-06-29,5,320,39,13,2,1,1,0
7384241928436469035,2024-06-24,0,159,30,5,1,0,0,0
7384241928436469035,2024-06-25,1,512,128,32,3,1,0,0
7384241928436469035,2024-06-26,2,560,140,33,3,1,0,0
7384241928436469035,2024-06-27,3,577,142,33,3,1,0,0
7384241928436469035,2024-06-28,4,585,143,33,3,1,0,0
7384241928436469035,2024-06-29,5,594,143,33,3,1,0,0
7384242410722741547,2024-06-25,1,255,11,2,0,0,0,0
7384242410722741547,2024-06-26,2,270,13,2,0,0,0,0
7384242410722741547,2024-06-27,3,273,13,2,0,0,0,0
7384242410722741547,2024-06-28,4,280,13,2,0,0,0,0
7384242410722741547,2024-06-29,5,288,13,2,0,0,0,0
